id,text,user_id
1562970403165057024,"Olha, 2022 tá que tá!

#Lula https://t.co/jewnO7zU2M",172028218
1562970403001495552,"Não sei qual debate é pior o do lula ou o do Bolsonaro, e escolher entre o ladrao e o retardado",729092039225249793
1562970401570840576,CEARÁ-MIRIM LIVRE: SABATINA JN: LULA FOGE DE PERGUNTA SOBRE A PETROBR... https://t.co/k7Zc2S32aI https://t.co/NkYtYmYW9c,93480607
1562970401168592897,"@PastorMalafaia Vote em quem fez e quem vai fazer muito mais por você.
VOTE 13. VOTE LULA!
@LulaOficial https://t.co/uSQt7gwtsh",1517549734768087041
1562970401017192448,"@Pedro_521 @andrade_jeanco @juniorrst @lorraynescc @filipeaugx E quem disse q ela apoia o Lula, n podia ser o Ciro? Q ideia de meter pt em tudo pra ter como o único argumento pra defender esse governo atual",1516807172977569797
1562970400966922245,@MarcioThadeu5 Por isso voto no Lula. Obg. Não tá difícil escolher....o 1 dígito não tem chance ...lula nele,531971484
1562970400899796994,"@dudu_aoliveira Foi tendenciosa pra dar a entender sobre incoerências políticas partidárias que o Messias tanto prega 

Mas Lula lembrou que política é disputa cordial, acordos cordiais",755209024510058499
1562970400782372864,"@LulaOficial Eu achei que ia me mostrar que eu estava errado em relação ao meu voto, mas tive mais certeza ainda em quem devo votar. Obrigado Lula por mostrar pra mim mais uma vez que devo votar Bolsonaro 22! 👈👈👈",1490745157242826762
1562970400744943616,Simplesmente nossls clientes foram para Baise  assistir Lula ⭐❤️🥲,1026983589756522496
1562970400518475777,"E a melhor da noite foi??

Lula justificar o MENSALÃO dele, dizendo que o MENSALÃO 2.0 (orçamento secreto) do Bolsonaro é pior 😂😂

PQP...tem que ser muito ASNO para cair na conversa desses dois PICARETAS!

🤡😳🤡😳🤡😳",405857121
1562970400342298626,"@LulaOficial Gabaritou!!! Me repatriou! Conquistou os indecisos, ctz! #LulaNoJN #Vote13 #Lula #LulaPresidente13 #LulaNo1ºTurno",50563386
1562970399813832704,"@SF_Moro Então, mais um motivo pra votar no Lula kkkkkk",1477656360670146570
1562970399687966721,"Lulopetista dizendo que Lula foi genial.
Questionar qual a genialidade pq não tinha visto nada na sabatina. 
Resultado: Fui bloqueado.

😂😂😂",110262136
1562970399494705154,@FlavioBolsonaro Lula presidente,1461363332238036999
1562970398223790081,"@jrubysgirl é inegável o que o lula fez, mas isso é passado e foi destruído pelos governos seguintes. implementar ideias que de fato trariam avanço pra algo no país seria o ideal, não esse papo batido de ir na porta da favela e perguntar o que a população precisa, pq isso está mais q óbvio",1467609312755433474
1562970397918007296,Eu vou apertar o 13 tão forte quero lula vai sentir la no cu dele,464010461
1562970397103910912,"@gioewbank @LulaOficial Presidente ? Qual ? Lula nem é e nem será mais presidente do Brasil !!! JAMAIS ELE SERA NOVAMENTE, LADRAO É NA CADEIA !!  VOCES ARTISTAS ESTAO LOUCOS PELA TERA ROUANET !!!!",1373305052039888904
1562970396927832065,bora Lulinhaaaaaaa #Lula,714488052652109824
1562970396852334592,Lula nos assuntos mais comentados do Twitter 😍 https://t.co/FQxIDOIH43,2976103785
1562970396718432256,"Descobri q meu gerente favorito do trampo não gosta do lula, estou devastada",1382103345398169600
1562970396302815232,@gioewbank @LulaOficial Seu celular já foi roubado por algum jovem???  Lembrando o que sua opção fala.      Lula: “Quer bater em mulher? Vá bater em outro lugar”,973756365859643394
1562970396143472641,"@mariadorosario Me emocionei com sua fala Maria do Rosário 🥲🥲 chega de sofrimento, Lula presidente já 13 🚩",1396209589088030725
1562970396047339524,Sou Paranaense vou votar em Lula 13 https://t.co/6h3CZA7yQR,2269321284
1562970395547820032,Lula lá! 13 ❤️,2826133107
1562970395271380993,@keiti_hudson @katydailybrasil naooo💔 era o witness lula’s version,1383612603277004804
1562970395044872196,"Sobre as falas do papai lula, achei pertinentes, falou um pouco de cada area, não negou os erros, disse q vai ser melhor. 
Interessante pq não adentrou em assuntos mto polêmicos e de quebra jantou o vcs sabe quem.
Já sabemos q o melhor é 13",3084816302
1562970394872926208,"@UOL Bom de papo apenas. Rombo na Petrobras custou 900 bilhões na era PT. O que daria para fazer 60 transposições do Rio São Francisco. O eleitor do Lula e do PT, insulta, ofende, humilha e debocha do povo nordes",1332582566931664897
1562970394713133058,@esquerdeando LULA LÍDER DE VERDADE #LulaPresidente13 #LulaNo1ºTurno #BrasilDaEsperança,1504128261500149763
1562970394285703168,"MEU DEUS DO CÉU, AGORA QUE VOU DIGITAR O 13 COM FORÇA NA URNA. É 13. É LULA PRESIDENTE!!",212431065
1562970394054631425,Empresários banidos das redes / Vitória de Bolsonaro contra Lula / Morae... https://t.co/rOMv6gkMzv via @YouTube,1461878648433254403
1562970393912102913,"Please help support Lula 13, add a #Twibbon now! https://t.co/q8UDeLjTcu",1067070593797902336
1562970393362964480,@SF_Moro E uma honra votar na pessoa. Mais honrada do Brasil.  Lula  13 no primeiro turno.,1546650280946720769
1562970392741826561,"@andrefran LULA gigante,  esperança para o Brasil!",1416901015794749441
1562970392587018241,"@tonemaimd quando* o lula ganhar, eu mesma faço a caipirinha aí na tua casa",1265433328200622080
1562970392477585408,Eai cade o resumo do Lula no JN na minha mesa,1143293349924868096
1562970392293023744,"Lula criou o Coaf.. MENTIRA... LADRÃO, MENTIROSO, SEM VERGONHA",1520187895268716550
1562970392024993795,Bonner e Globo tavam parecendo de fato o moro perguntando o lula sobre o governo dilma kkkkkkkkkkkk,790917529778720768
1562970392024989698,"@gustavo_lima010 @LulaOficial Sério mesmo. Kkkkk e os calotes de Cuba, Venezuela no empréstimo feito pelo Lula aos países. Mostra aí as prestações pagas que aí sim aceito sua teoria. Pode isso @nikolas_dm",2332910091
1562970391970140160,LULA NEM DEBUTOU AINDA E JÁ TROUXE SELISA PRA NOS. OBRIGADO PAPI #LulaNoJN https://t.co/WDjyWSrTe7,1361500136011141121
1562970391970074626,O desempenho de Lula no JN sob a lente da campanha de Bolsonaro: ‘muito bem’ | Bela Megale | O Globo https://t.co/7BIHSjPqmv,71241025
1562970391949193217,"@VASCONHECTOR @ZattarRafael Se eu fosse eleitora de Lula e tivesse o mínimo de brio, repenssaria meu voto, com a declaração dele  hj, de que brigava na frente das câmeras mas depois saíam pra tomar uma 🍻  $$ com os adversários, enquanto a militância tonta se debatia.",1048962109957132290
1562970391718797313,"DE VEZ EM QUANDO eu vou nesse vídeo da escalada do JN sobre a posse do Lula em 2003 só pra chorar emocionada.

Ansiosa pela próxima escalada onde o Bonner falará novamente da festa popular de celebração da democracia brasileira.
#LulaNoJN 
@LulaOficial 

https://t.co/i6gm7vKgbv",93275623
1562970391496101889,"@mrfarenheithi @raquel_windsor @UOLNoticias Mensalão foi um escândalo de compra de votos que ameaçou derrubar o governo de Lula da Silva em 2005.
O orçamento vetado pelo PRESIDENTE foi derrubado com voto de minerva do PT aos mesmos contra o MARCO zero de SANEAMENTO. https://t.co/gZ73SAKsZx",829027461212028930
1562970391278039040,EU VOU FICAR TÃO CHATA QUANDO ANUNCIAR LULA COMO PRESIDENTE https://t.co/A5z2Pmnnwz,1181029367578845184
1562970391135432705,"#LulaNoJN ""De vez em quando a gente precisa estar ao lado  dos divergentes para vencer os antagônicos (citando Paulo Freire). Agora a gente precisa estar juntos para vencer a ultradireita, o fascismo!""

Lula lacrou!
#LulaPresidente13",481347128
1562970390569578496,"@RizethJ Quem não segue tv é audiência faz essa comparação,  mas quem segue, sabe que quinta em diante o share da tv cai, então o Lula foi bem.",74055585
1562970390485676033,Segundo DataFolha meu condomínio vai dar Lula babado https://t.co/0Tk1P93gQ6,123300705
1562970388761833475,"@natbonavides Esse cara tem obsessão! Queria ser o Lula, só pode!",62332948
1562970388534943744,"O agronegócio é facista. 

Lula 25/08/2022

Lembre-se disso quando faltar alimentos. 

#LulaLadrao",1229818184594751493
1562970388220432384,"BAAAAAFO! Qual seria a opinião de vocês? 

#bolsonaro #jairbolsonaro #jairmessiasbolsonaro #lula #politica #williambonner #renatavasconcellos #pl #pt  #pdt  #famosos #jn #jornalnacional #cirogomes https://t.co/ulFVtv4hAH",1491989348576804866
1562970387574509568,Queria comer um churrasquinho com o Lula na Reffsa https://t.co/4Wt6nlDEik,631262758
1562970387566448640,"@geraldoalckmin @felipeneto O Lula foi perfeito na entrevista! Não precisou mentir, não fugiu das perguntas, reconheceu erros, mostrou acertos, falou de passado, presente e futuro! Quem teve oportunidade de assistir o JN e estava indeciso… Certamente agora, já não tem mais dúvidas: É Lula 13! O povo sabe!",499367354
1562970387448987648,"O Lula justificando a corrupção no seu governo é um acinte contra a Nação. 
#GloboLixo",1114534879797096448
1562970387188658177,"Agronegócio, que é fascista e direitista. Lula 2022. 
Esse cara não tem o senso do ridículo. Bandido!",2227630561
1562970387117330432,"Luiz Inácio Lula da Silva, fique sabendo que eu acabei de mudar meu voto!
Esquece, tô fechadão com o 9 dedos 🤝🏻 https://t.co/ZXW5g4y06O",3858042172
1562970387054333953,meu pai tirano foto dando dedo do meio pro lula na tv parece as exol com o bts la nos primórdios,1443272717734760453
1562970387050549248,"Bolsonaro falando foram 40 minutos que pareceram 2 horas de tortura, com tantas mentiras, falta de argumentos.

Lula falando pareceu 10 minutos. Poderia ficar mais 40 minutos ouvindo.

A DIFERENÇA É GRANDE!

#LulaNoJN",427439384
1562970386899546114,"Lula também afirmou que a Lava Jato causou prejuízos financeiros à economia brasileira. ""No Brasil se quebrou a indústria de engenharia que levamos quase um século para construir"", afirmou o ex-presidente, afirmando que as investigações de corrupção não teriam preservado https://t.co/jeq5JPkxIH",51333458
1562970386899165185,bicha quando o lula voltar…,1538060349278195715
1562970386131992576,"@NaroNarinha @JakBolsonaro Lula fugiu das perguntas, admitiu que devolveram 6 bilhões, ADIMITIU QUE INTERFERIA NA PF,MAS JURA SER SANTO.
#LULADRÃO",1562251204175876102
1562970385733529601,",,,QUE  HOMI É ESSE..O HOMI TEM PROTEÇÃO DIVINA.
DEPOIS  DA ENTREVISTA  DE LULA  NO JN 
  EUFORIA  TOMA  CONTA  DO PAIS.
               O SHOW DE LULA........
https://t.co/1m3vdIf7WP",1303540434287955972
1562970385662226435,@caetanoveloso @LulaOficial @MarceloFreixo LULA PRESIDENTE,2760371749
1562970385364451328,"Gente...
Caetano Veloso chorou...
Reinaldo azevedo viu exibição de Gala...
Leilane  Neubarth exaltou respeito de Lula às mulheres na pessoa de Renata.
Viva!!!
Luiz Inácio Lula da Silva",1463619739062779907
1562970385166913536,"antes eu era 100% LULA mas a partir de hoje eu sou 1029299392929% LULA 

#Lula2022",1254396243926753281
1562970384915238912,"@itatiaia @lpava LULA DEU UM SHOW NA SUA ENTREVISTA A GLOBO 
VAI SER NO PRIMEIRO TURNO SIM",941327474188865539
1562970384613269505,@VessoniAndrea @brunogagliasso Lula 2022,1561140854286344192
1562970384559112193,"@marcosthadeuv @gen_heleno Não. Agora ele grita junto com o povo: Se gritar pega ladrão, o Lula não fica irmão! Kkkkkkkkkk",921829824146104320
1562970414019911680,@UOLNoticias Pq o o luladrao não foi perguntado sobre as denúncias de Marcos Valério da União entre o PT e o PCC?,1395157462467203079
1562970407095123969,"Essas pessoas Inúteis que vota em Corrupto prejudica os pobres, rouba os pobres pra dar aos Banqueiros do Luladrão",1491120611321651200
1562970392033038336,"Parem de encher o meu saco e vão dormir para trabalhar amanhã cedo, pois quando Luladrão tirou todo mundo da miséria vcs estavam dormindo!",1538060349278195715
1562970386131992576,"@NaroNarinha @JakBolsonaro Lula fugiu das perguntas, admitiu que devolveram 6 bilhões, ADIMITIU QUE INTERFERIA NA PF,MAS JURA SER SANTO.
#LULADRÃO",1060279002844332040
1562970333657051140,@GugaNoblat Luladrão https://t.co/92R4WH8fnU,293007311
1562970329835663360,@Miltonneves #BrasilComBolsonaro  #LuLADRAO  subir #######,189433177
1562970318607552514,#GLOBOLIXO #LULADRÃO #ESQUERDIOTAS STFDPQP FDP VTNC https://t.co/eSaNzsFJ6M,1162784994814812161
1562970315508305920,"Nem luladrão nem bolsobosta, Ciro Gomes.",1398929608095973376
1562970312513589250,"Meu Deus do ceu 

Cerveja e  churrasco para os presidiários essa foi a proposta que eu ouvi. 

#Luladrao #LulaLadrao #Bolsonaro22 #Lulanojn #GloboLixo #Audiência",1396061671890767879
1562970303919054855,"@GeneralGirao #GloboLixo 
Se junta com #Luladrão para juntos saquear os cofres públicos",1261270489626030146
1562970266249994241,"@LeilaneNeubarth @LulaOficial Bonito foi o Luladrão dizer “quer bater em mulher? Vá bater em outro lugar, mas não dentro de sua casa”. Um respeito de milhões.",1107391620532654092
1562970252316917760,"@Celiocielo @jose_simao Nunca vi corrupto dar aula de como c ombater a corrupção, corrupção faz parte do dn do luladrao e do pt.",851954264
1562970243667857408,"@Jucones @1BertoColorado Antes gado que pão com mortadela!! Abraços, amigo!! Quando não tem argumento passa para apelidos pejorativos, nada que me surpreenda vindo de um eleitor de Luladrão, fica com Deus, bons sonhos!!",2602575402
1562970237846589447,@miriamleitao #GloboLixo Bonner thuthuca do Luladrão,1451741960214024193
1562970236533387264,@FlavioBolsonaro Luladrão,2248832515
1562970230795927552,"@LulaOficial Sim. É só o PT sumir do mapa.
#PTNuncaMais 
#LuLADRAO",2296740318
1562970208939446272,"E aí #Luladrao como explica isso????
BANDIDO isso Sim você é https://t.co/6J5d5jLHz9 https://t.co/W6KBaj5un9",1352744211402125312
1562970208356118528,"@sansaobmx @MarkusTorrescrf @g1 Ain, se criticar o luladrão já sei que é bozonaro kkkk",3234309374
1562970204128169986,"@jornalnacional Que entrevista ridícula, não tenho saco para ver o Luladrão me dá ânsia é muita cara de pau.",1213243249709576192
1562970184780226560,"a questão não é ser Bolsonaro, a questão é NÃOOOO ser luLADRÃO, votem nas outras opções que seja e vai ser felizzzzzz!!!! 🫶🏻😁",386075439
1562970172054712321,@GugaNoblat KKKKKKKKKKKKKKKKKKKKKKKK Clichê bom esse da lava-jato... bilhões roubados voltaram aos cofres públicos... Luladrão preso etc.,1251713001239056384
1562970147916173312,"@CacazinhareP @LulaOficial Enrolou mto, fugiu das perguntas q apertaram ele kkk, faltou perguntar sobre o triplex, e demais assuntos. Q o Luladrao enrolou.",1519472075878154242
1562970145147932672,"Sim com dignidade mais longe do luladrão... 
Bolsonaro 22 🇧🇷🇧🇷🇧🇷 https://t.co/mCQpYIYemw",1255677212004618240
1562970129314770945,"Min. FUX do STF, afirmou que existiu corrupção LuloPTista, no MENSALÃO, PTROLÃO etc.

LULADRÃO promoveu a maior roubalheira no Brasil, anulada “formalmente” pelo STF.

Foram 16 anos a saquear o Brasil, quer ele agora o quê, continuar a corrupção??

LULADRÃO, só na PRISÃO!! https://t.co/DjkND1P8HS",1353151981255340032
1562970095953256454,"@Favelacf2 se o luladrao ganhar isso será comum,aliás terá mais ladrão do que presidiário,ao final eles querem desencarceramento em massa",1409937326969589764
1562970088965570560,"Min. FUX do STF, afirmou que existiu corrupção LuloPTista, no MENSALÃO, PTROLÃO etc.

LULADRÃO promoveu a maior roubalheira no Brasil, anulada “formalmente” pelo STF.

Foram 16 anos a saquear o Brasil, quer ele agora o quê, continuar a corrupção??

LULADRÃO, só na PRISÃO!! https://t.co/8r2W1EhYdf",1502652305216360453
1562970068538970113,"@claudioedantas &gt;&gt;&gt;Recadinho dos MINEIROS ao  Luladrão!
&gt;&gt;&gt;Impressionante!!!! &gt;&gt;&gt;Vai ser no primeiro TURNO! &gt;&gt;&gt;Avante BrasiLLLLLL
https://t.co/4v8qUsyhAk",1515456578710867973
1562970050843140103,@Jouberth19 #BrasilComBolsonaro  #LuLADRAO  vamos subir #############,1544171598709669889
1562970049992101888,@FlavioBolsonaro Ê Luladrão o agronegócio vai dar o teu Luladrão,164766348
1562970048557641729,"Min. FUX do STF, afirmou que existiu corrupção LuloPTista, no MENSALÃO, PTROLÃO etc.

LULADRÃO promoveu a maior roubalheira no Brasil, anulada “formalmente” pelo STF.

Foram 16 anos a saquear o Brasil, quer ele agora o quê, continuar a corrupção??

LULADRÃO, só na PRISÃO!! https://t.co/sIfDAdp0in",1525415981996249089
1562970040131284992,"""Combater a corrupção gera desemprego!"" _LULAdrão.",1061358900149149696
1562970038193119233,"A OBSESSÃO DE LULA NO JN https://t.co/ERYgtPdgke via @YouTube como pode ainda ter pessoas que votam em corrupto, ladrão, sociopata #LulaLadraoSeuLugarENaPrisao é tudo isso é muito mais e agora chamou o @agronegociobr de #facista quem é esse #LuLADRAO ouve isso @erickcardosor https://t.co/znyhyauuZM",833014989908762628
1562970032015290369,"@GugaNoblat Chupa PTralha corrupto...
#GloboLixo 
#LuLADRAO https://t.co/ESocMAXNeL",193364792
1562970024821735424,Rolou um@grande panelaço enquanto o Luladrao depunha pra o #BonnerTchutchucaDoLadrao,1446860016233893893
1562970009600528384,"Min. FUX do STF, afirmou que existiu corrupção LuloPTista, no MENSALÃO, PTROLÃO etc.

LULADRÃO promoveu a maior roubalheira no Brasil, anulada “formalmente” pelo STF.

Foram 16 anos a saquear o Brasil, quer ele agora o quê, continuar a corrupção??

LULADRÃO, só na PRISÃO!! https://t.co/aPPovztlf9",1523716076428828672
1562970008166473729,@LulaOficial @geraldoalckmin COMO CANDIDATO OU COMO LULADRÃO???,1562116621057015811
1562969996287807488,"LULADRÃO disse que o de não há polarização tem ditadura citou Cuba e China.
Logo ele que já disse querer um Estado forte semelhante ao chinês com partido forte.",1298012869099888640
1562969975241199621,"@AndreiaSadi Kkkkkkkkkkkklklk, Luladrão combater corrupção, sério que ele disse isso é vc ainda publicou,  não sem quem é mais imoral.",1351916081271730177
1562969930295046145,luladrão é patético lendo textinho,83273636
1562969916486983680,"Min. FUX do STF, afirmou que existiu corrupção LuloPTista, no MENSALÃO, PTROLÃO etc.

LULADRÃO promoveu a maior roubalheira no Brasil, anulada “formalmente” pelo STF.

Foram 16 anos a saquear o Brasil, quer ele agora o quê, continuar a corrupção??

LULADRÃO, só na PRISÃO!! https://t.co/Jc69zqwsKW",1215117782641188866
1562969910740799488,@FGlobais1 Lulanacadeia luladrao vagabundo,1422577662812426244
1562969903610888192,@mc221067 @BastidoresDaTV @LulaOficial Melhor que o luladrao,1550525897249267713
1562969889799012352,"Min. FUX do STF, afirmou que existiu corrupção LuloPTista, no MENSALÃO, PTROLÃO etc.

LULADRÃO promoveu a maior roubalheira no Brasil, anulada “formalmente” pelo STF.

Foram 16 anos a saquear o Brasil, quer ele agora o quê, continuar a corrupção??

LULADRÃO, só na PRISÃO!! https://t.co/htLvqrjN5v",1109224247178727426
1562969871012724737,"O #Luladrão : ""sabia que a PF ia na casa do meu meu irmão."" Não interferia...hummmmm. çei",1379609188322664450
1562969868768800769,"@gleisi @LulaOficial LULADRÃO, TSE, Alexandre de Moraes que mais atrapalha o país. O país precisa exterminar os vermes. Nenhum país no mundo tem está bosta de TSE, ex condenado ou juiz suprema corte XERIFE QUE SE ACHA DONO DO PAÍS",1538623843430027264
1562969868680699904,"Nojo desse #luladrao🤢🤮
Nojo dessa imprensa #globolixo https://t.co/uAInwJIPOe",36052382
1562969861143547906,"@webertonpessoa Luladrão. Sono... 
Mas em respeito a sua pessoa, vamos lá. Foi uma entrevista de 40 minutos onde ele respondia sobre o que era perguntado. Gastaram tempo perguntando de corrupção, etc. O cara governou por 8 anos, pertence a um partido que tem plano para todas as áreas. Poupe-me.",3434752839
1562969853928935425,@JogadoresGalo @Atletico Luladrao,54370536
1562969847176130560,O Luladrão quer controlar o Ministério Público! Esse cara é pica das galáxias pilantrescas!,1509689527396409345
1562969836803670016,"Meu deus do céu mesmo rsrs 
#LulaLadraoSeuLugarENaPrisao 
#LulaMente 
#LulaNuncaMais 
#LuLADRAO 
#BolsonaroNoPanico 
#BolsonaroNoPrimeiroTurno 
#Bolsonaro2022 
#AlexandredeMoraesDitador 
#DitaduraNuncaMais 
#LulaNuncaMais 
#LiberdadeDeExpressao 
#LiberdadeDeExpressaoPlena https://t.co/CaZDUYaA38",959602102103396354
1562969818684198913,@Jeanpierre_ofc @nbroso @miriamleitao Jumentinho de luladrão,1154079823230361601
1562969817010696192,@AndreJanonesAdv E vc não vai servir nem pra ser o BOBO do luladrão  😂😂😂,982050521237385216
1562969815588818944,@kenmiIes @kimpaim Vagabundagem Globolixo e LULADRÃO,1562251043576365056
1562969798312546306,#BonnerTchutchucaDoLadrao #LuLADRAO https://t.co/Fyhz7ZYlMP,1440333370714587142
1562969790871834624,"Lula difamando o Vasco, o VASCO É GIGANTE, e luladrão",1450002913
1562969785541197827,Não tive estômago pra assistir todo o debate do luladrão na rede lixo 🤮🤮🤮🤮🤮,1523311388134944768
1562969779048443905,@senadorhumberto A velha imprensa apoiando o velho Luladrão,1559662653034881025
1562969754792755201,"Chupa PTralha corrupto...
#LuLADRAO 
#GloboLixo https://t.co/BLoaL6yQVl",1519360331813896193
1562969749252108288,@BrazilFight #LuLADRAO  vamos subir essa #######№,1498997370952032258
1562969736501424128,"Min. FUX do STF, afirmou que existiu corrupção LuloPTista, no MENSALÃO, PTROLÃO etc.

LULADRÃO promoveu a maior roubalheira no Brasil, anulada “formalmente” pelo STF.

Foram 16 anos a saquear o Brasil, quer ele agora o quê, continuar a corrupção??

LULADRÃO, só na PRISÃO!! https://t.co/jvst0SSjs3",997532386932948992
1562969724857700354,"Trazendo para os jargões de peladas de fds um paralelo entre as sabatinas do #LuLadrão e o PR @jairbolsonaro a canela do Bolsonaro era até o pescoço, já a do molusco ia até o meio da canela mesmo. Vergonha desse jornalismo brasileiro!!! #GloboLixo #ImprensaVassala @WillamBonner",1376260998756188164
1562969702066176001,"@Diogoramalhoo @SF_Moro @jornalnacional Defende vagabundo!
Luladrão!",1559617317704765441
1562969675054559233,@DepEduardoCunha Não mesmo. E um luladrao?? E a Globo fudeu com o @SF_Moro,1548498622706098177
1562969661154934784,"@jose_simao Kkkkkkkk Ta GAGA mesmo
#luladrão",770665096049745920
1562969647594762240,"Min. FUX do STF, afirmou que existiu corrupção LuloPTista, no MENSALÃO, PTROLÃO etc.

LULADRÃO promoveu a maior roubalheira no Brasil, anulada “formalmente” pelo STF.

Foram 16 anos a saquear o Brasil, quer ele agora o quê, continuar a corrupção??

https://t.co/xzqbN00GyB",1382446752616316931
1562969642662260737,#LADRAONOJN Luladrão seu lugar e na prisão vagabundo corrupto.,71530153
1562969639587434496,@MetodoMoreira @_girot0_ @AgroBrasilDF @AmazoniaAzulBR @entregasdoagro Nada de novo vindo do LULADRÃO,2976657233
1562969598986973185,#BonnerTchutchucaDoLadral Luladrão https://t.co/OMWQng6FdL,1179168958685089793
1562969573510750210,@conexaopolitica #LuLADRAO  vamos subir essa #########,1511034727603621893
1562969552329539584,"Não entendo como algumas pessoas ouvem o #luladrao fala aquele monte de asneira e ainda pensam em votar nele!
Será que não prestam atenção ao que ele diz!?",976475266674577408
1562969549527728128,"@brunogagliasso Quando os filhos souberem que o pai defende um bandido que assaltou o pais. Espero que os seus filhos não  sigam o que o luladrão defende, eu não aceito para os meus filhos.",1513997037616136193
1562969545832247298,@jose_simao Duas boas opções de filmes para exibir após a entrevista com o Luladrão: Corra que a polícia vem aí...kkkk. Ou melhor ainda: Corra Loola Corra...kkkk,338705957
1562969531441905664,"@paulomathias A melhor frase do lula foi, quem cometer crime de corrupção deve ser preso.
#LuLADRAO",74258993
1562969503775961088,"@IvanValente Depois do JN hj vc ainda tem a cara de pau de falar que nao vai ter golpe? Já está tendo. O que o cabeca de ovo fez hj?
Só que o povo tá de olho.
#LuLADRAO 
#PTNuncaMais 
#STFOrganizacaoCriminosa",1263597442613694465
1562969486038142976,"@renatajbarreto Quero ver quem vai encostar em mim pra tirar meu celular. Já querem controlar antes da votação, imagina se o Luladrão vencer. Hahaha só doido pra pensar numa coisa dessas.",3611357357
1562969476877803520,@LulaOficial #Luladrão #GloboLixo,2336681099
